Customer ID,Age,Age Group,Gender,Item Purchased,Category,Purchase Amount (USD),PA Group,Location,Size,Color,Season,Review Rating,Rating Group,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2149,19,Adult,Male,T-shirt,Clothing,45,Mid Cost,Nebraska,XL,Turquoise,Winter,4.6,Excellent,No,PayPal,2-Day Shipping,No,No,19,PayPal,Bi-Weekly
2150,38,Mid Adult,Male,Sandals,Footwear,21,Low cost,Hawaii,L,Orange,Winter,4,Good,No,Bank Transfer,Standard,No,No,1,Bank Transfer,Weekly
2151,57,Mid Aged,Male,Shirt,Clothing,40,Mid Cost,Illinois,M,Orange,Spring,2.6,Bad,No,PayPal,2-Day Shipping,No,No,12,Cash,Weekly
2152,70,Senior Citizen,Male,Jeans,Clothing,58,Mid Cost,Vermont,L,Brown,Fall,2.6,Bad,No,Venmo,2-Day Shipping,No,No,18,Venmo,Monthly
2153,38,Mid Adult,Male,Shorts,Clothing,48,Mid Cost,New Jersey,L,Magenta,Summer,4.5,Excellent,No,Bank Transfer,Next Day Air,No,No,43,Bank Transfer,Bi-Weekly
2154,35,Mid Adult,Male,Shirt,Clothing,94,High Cost,Kentucky,M,Violet,Fall,4.2,Excellent,No,Credit Card,Free Shipping,No,No,31,PayPal,Annually
2155,46,Mid Aged,Male,Scarf,Accessories,74,High Cost,Wyoming,M,Violet,Spring,3.4,Good,No,Debit Card,Store Pickup,No,No,33,Cash,Every 3 Months
2156,32,Mid Adult,Male,Handbag,Accessories,51,Mid Cost,Hawaii,L,Yellow,Fall,3.7,Good,No,Debit Card,Store Pickup,No,No,46,PayPal,Monthly
2157,38,Mid Adult,Male,Skirt,Clothing,83,High Cost,Missouri,M,Maroon,Winter,3.6,Good,No,PayPal,Next Day Air,No,No,41,Debit Card,Bi-Weekly
2158,41,Mid Aged,Male,Handbag,Accessories,68,Mid Cost,Mississippi,L,Turquoise,Winter,4,Good,No,Debit Card,Next Day Air,No,No,41,Venmo,Fortnightly
2159,19,Adult,Male,Gloves,Accessories,84,High Cost,Massachusetts,XL,Olive,Spring,4.6,Excellent,No,Credit Card,Standard,No,No,9,Bank Transfer,Fortnightly
2160,18,Adult,Male,Shirt,Clothing,58,Mid Cost,Louisiana,M,Peach,Fall,3,Good,No,PayPal,Free Shipping,No,No,34,Cash,Annually
2161,45,Mid Aged,Male,Blouse,Clothing,92,High Cost,West Virginia,L,Charcoal,Winter,3.3,Good,No,Bank Transfer,Express,No,No,21,PayPal,Annually
2162,23,Adult,Male,Dress,Clothing,69,Mid Cost,Washington,S,Peach,Summer,3.8,Good,No,Credit Card,Express,No,No,5,Debit Card,Fortnightly
2163,60,Mid Aged,Male,Shorts,Clothing,48,Mid Cost,Oregon,S,Black,Summer,2.7,Bad,No,Credit Card,Free Shipping,No,No,32,PayPal,Weekly
2164,52,Mid Aged,Male,Shoes,Footwear,60,Mid Cost,New York,L,Gray,Spring,4.5,Excellent,No,Bank Transfer,Express,No,No,44,Bank Transfer,Monthly
2165,42,Mid Aged,Male,Sandals,Footwear,20,Low cost,Iowa,S,Olive,Winter,4.8,Excellent,No,Venmo,Next Day Air,No,No,46,PayPal,Bi-Weekly
2166,29,Adult,Male,Pants,Clothing,55,Mid Cost,Idaho,M,Turquoise,Summer,4.2,Excellent,No,Bank Transfer,Express,No,No,42,Credit Card,Every 3 Months
2167,31,Mid Adult,Male,Jacket,Outerwear,88,High Cost,New Jersey,S,Purple,Spring,3.5,Good,No,Venmo,Express,No,No,50,Credit Card,Bi-Weekly
2168,30,Mid Adult,Male,Skirt,Clothing,48,Mid Cost,Ohio,L,Green,Winter,4.9,Excellent,No,Venmo,Standard,No,No,33,Venmo,Fortnightly
2169,23,Adult,Male,Handbag,Accessories,74,High Cost,Connecticut,M,Beige,Spring,4.1,Excellent,No,Bank Transfer,Next Day Air,No,No,32,Cash,Quarterly
2170,31,Mid Adult,Male,Coat,Outerwear,42,Mid Cost,Florida,M,Brown,Fall,2.9,Bad,No,PayPal,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
2171,40,Mid Adult,Male,Sweater,Clothing,32,Low cost,South Carolina,M,Turquoise,Fall,4,Good,No,PayPal,Next Day Air,No,No,37,Venmo,Every 3 Months
2172,39,Mid Adult,Male,Shorts,Clothing,98,High Cost,Missouri,M,Yellow,Summer,4.6,Excellent,No,Credit Card,Store Pickup,No,No,9,Cash,Fortnightly
2173,28,Adult,Male,Skirt,Clothing,89,High Cost,Rhode Island,S,Lavender,Fall,2.8,Bad,No,Bank Transfer,Store Pickup,No,No,6,PayPal,Fortnightly
2174,23,Adult,Male,Gloves,Accessories,97,High Cost,Delaware,S,Cyan,Summer,5,Excellent,No,Cash,2-Day Shipping,No,No,36,Venmo,Quarterly
2175,42,Mid Aged,Male,Backpack,Accessories,49,Mid Cost,Colorado,S,Olive,Spring,2.9,Bad,No,Cash,Store Pickup,No,No,1,Cash,Annually
2176,68,Senior Citizen,Male,Dress,Clothing,50,Mid Cost,Nebraska,M,Silver,Spring,3.3,Good,No,Bank Transfer,Free Shipping,No,No,48,Credit Card,Fortnightly
2177,24,Adult,Male,Belt,Accessories,91,High Cost,Vermont,S,Red,Winter,3.4,Good,No,Venmo,2-Day Shipping,No,No,44,Debit Card,Quarterly
2178,24,Adult,Male,Gloves,Accessories,93,High Cost,Montana,XL,Green,Winter,3,Good,No,Bank Transfer,Express,No,No,9,PayPal,Bi-Weekly
2179,21,Adult,Male,Jewelry,Accessories,98,High Cost,Florida,M,Gold,Summer,4.7,Excellent,No,Debit Card,Standard,No,No,32,Venmo,Annually
2180,49,Mid Aged,Male,Socks,Clothing,82,High Cost,Delaware,L,Lavender,Fall,2.9,Bad,No,Credit Card,Next Day Air,No,No,14,PayPal,Monthly
2181,41,Mid Aged,Male,Coat,Outerwear,37,Mid Cost,Connecticut,M,Yellow,Summer,4.1,Excellent,No,Debit Card,Store Pickup,No,No,43,Cash,Quarterly
2182,22,Adult,Male,Handbag,Accessories,63,Mid Cost,Hawaii,M,Black,Fall,3.2,Good,No,Venmo,Free Shipping,No,No,32,Bank Transfer,Bi-Weekly
2183,42,Mid Aged,Male,Blouse,Clothing,99,High Cost,New Mexico,M,Maroon,Winter,2.7,Bad,No,Cash,Store Pickup,No,No,26,Venmo,Bi-Weekly
2184,30,Mid Adult,Male,Shorts,Clothing,37,Mid Cost,Kansas,M,Maroon,Spring,4.7,Excellent,No,PayPal,Store Pickup,No,No,2,Cash,Monthly
2185,38,Mid Adult,Male,Shoes,Footwear,34,Low cost,Nevada,S,Gold,Spring,3.2,Good,No,PayPal,Free Shipping,No,No,16,PayPal,Every 3 Months
2186,40,Mid Adult,Male,Shorts,Clothing,32,Low cost,North Carolina,M,Violet,Winter,2.5,Bad,No,Venmo,Express,No,No,50,Debit Card,Every 3 Months
2187,55,Mid Aged,Male,Sandals,Footwear,23,Low cost,New Mexico,XL,Teal,Winter,4.3,Excellent,No,Bank Transfer,Next Day Air,No,No,6,PayPal,Every 3 Months
2188,37,Mid Adult,Male,Blouse,Clothing,78,High Cost,Idaho,M,Violet,Spring,4.4,Excellent,No,Venmo,Free Shipping,No,No,20,PayPal,Annually
2189,41,Mid Aged,Male,Coat,Outerwear,54,Mid Cost,California,M,Brown,Winter,4.7,Excellent,No,PayPal,Next Day Air,No,No,9,Credit Card,Weekly
2190,38,Mid Adult,Male,Blouse,Clothing,94,High Cost,Wisconsin,XL,Brown,Fall,4,Good,No,PayPal,Express,No,No,47,Credit Card,Bi-Weekly
2191,42,Mid Aged,Male,Belt,Accessories,75,High Cost,Alaska,S,Maroon,Spring,4.6,Excellent,No,Debit Card,Express,No,No,33,Credit Card,Annually
2192,26,Adult,Male,Blouse,Clothing,69,Mid Cost,Pennsylvania,S,Maroon,Summer,3.8,Good,No,Venmo,Next Day Air,No,No,46,Cash,Bi-Weekly
2193,41,Mid Aged,Male,Scarf,Accessories,35,Mid Cost,Virginia,L,Yellow,Winter,3.2,Good,No,Bank Transfer,Next Day Air,No,No,9,Credit Card,Monthly
2194,27,Adult,Male,Shirt,Clothing,78,High Cost,California,L,Turquoise,Spring,5,Excellent,No,Bank Transfer,Express,No,No,8,PayPal,Monthly
2195,61,Senior Citizen,Male,Socks,Clothing,29,Low cost,Kentucky,M,Silver,Summer,3.5,Good,No,Debit Card,Standard,No,No,48,Bank Transfer,Quarterly
2196,58,Mid Aged,Male,Jeans,Clothing,62,Mid Cost,New York,M,Brown,Fall,3.7,Good,No,Credit Card,Next Day Air,No,No,2,Cash,Monthly
2197,25,Adult,Male,Dress,Clothing,58,Mid Cost,Vermont,M,Gray,Spring,4.8,Excellent,No,Venmo,Next Day Air,No,No,31,PayPal,Weekly
2198,33,Mid Adult,Male,Boots,Footwear,88,High Cost,Pennsylvania,M,Indigo,Summer,3.7,Good,No,PayPal,2-Day Shipping,No,No,40,Venmo,Monthly
2199,57,Mid Aged,Male,Scarf,Accessories,80,High Cost,New York,L,Turquoise,Summer,3.5,Good,No,Cash,Free Shipping,No,No,35,Venmo,Monthly
2200,39,Mid Adult,Male,Scarf,Accessories,47,Mid Cost,North Carolina,M,Maroon,Summer,4.9,Excellent,No,Bank Transfer,Store Pickup,No,No,40,Debit Card,Monthly
2201,60,Mid Aged,Male,Gloves,Accessories,51,Mid Cost,Wyoming,L,Charcoal,Summer,4.7,Excellent,No,PayPal,Next Day Air,No,No,27,Debit Card,Every 3 Months
2202,39,Mid Adult,Male,Pants,Clothing,25,Low cost,Ohio,L,Peach,Spring,4.9,Excellent,No,Bank Transfer,2-Day Shipping,No,No,10,Venmo,Annually
2203,42,Mid Aged,Male,Dress,Clothing,36,Mid Cost,Alabama,M,Red,Summer,4.3,Excellent,No,PayPal,Next Day Air,No,No,23,Credit Card,Weekly
2204,53,Mid Aged,Male,Dress,Clothing,79,High Cost,Rhode Island,M,Indigo,Winter,3.1,Good,No,Venmo,Free Shipping,No,No,32,Cash,Quarterly
2205,20,Adult,Male,Jeans,Clothing,41,Mid Cost,Oregon,S,Lavender,Winter,3.4,Good,No,Venmo,2-Day Shipping,No,No,6,Debit Card,Monthly
2206,46,Mid Aged,Male,Sweater,Clothing,68,Mid Cost,North Dakota,XL,Red,Fall,2.7,Bad,No,PayPal,Express,No,No,27,PayPal,Weekly
2207,46,Mid Aged,Male,Sandals,Footwear,51,Mid Cost,Illinois,L,Green,Spring,2.6,Bad,No,PayPal,Store Pickup,No,No,25,Bank Transfer,Fortnightly
2208,69,Senior Citizen,Male,Handbag,Accessories,38,Mid Cost,New Mexico,M,Gray,Fall,2.9,Bad,No,Debit Card,Next Day Air,No,No,11,Credit Card,Annually
2209,28,Adult,Male,Scarf,Accessories,46,Mid Cost,Colorado,XL,Violet,Summer,2.7,Bad,No,Debit Card,2-Day Shipping,No,No,23,PayPal,Monthly
2210,42,Mid Aged,Male,Sandals,Footwear,20,Low cost,Utah,XL,Beige,Summer,4.5,Excellent,No,Credit Card,2-Day Shipping,No,No,44,Bank Transfer,Quarterly
2211,30,Mid Adult,Male,Sunglasses,Accessories,25,Low cost,Virginia,M,Orange,Summer,3.1,Good,No,Venmo,Store Pickup,No,No,35,PayPal,Fortnightly
2212,50,Mid Aged,Male,Sweater,Clothing,89,High Cost,Maine,L,Purple,Winter,3.2,Good,No,PayPal,Free Shipping,No,No,45,Debit Card,Every 3 Months
2213,59,Mid Aged,Male,Pants,Clothing,77,High Cost,Nebraska,M,Brown,Winter,3.3,Good,No,PayPal,Next Day Air,No,No,22,Bank Transfer,Quarterly
2214,54,Mid Aged,Male,Hat,Accessories,94,High Cost,Hawaii,M,Maroon,Fall,2.9,Bad,No,Credit Card,Express,No,No,18,Debit Card,Quarterly
2215,50,Mid Aged,Male,Belt,Accessories,100,High Cost,Idaho,L,Gold,Fall,4.1,Excellent,No,Cash,Standard,No,No,20,Debit Card,Weekly
2216,25,Adult,Male,Sandals,Footwear,96,High Cost,West Virginia,M,Indigo,Winter,2.7,Bad,No,Debit Card,Express,No,No,28,Credit Card,Fortnightly
2217,41,Mid Aged,Male,Pants,Clothing,36,Mid Cost,Vermont,XL,Silver,Winter,4,Good,No,Credit Card,Store Pickup,No,No,15,Venmo,Bi-Weekly
2218,35,Mid Adult,Male,Jewelry,Accessories,27,Low cost,Indiana,XL,Red,Fall,2.6,Bad,No,Bank Transfer,Store Pickup,No,No,42,Bank Transfer,Fortnightly
2219,67,Senior Citizen,Male,Sunglasses,Accessories,67,Mid Cost,Idaho,M,Magenta,Winter,3.5,Good,No,Cash,Store Pickup,No,No,20,Debit Card,Quarterly
2220,33,Mid Adult,Male,Blouse,Clothing,91,High Cost,Minnesota,S,Purple,Fall,2.8,Bad,No,PayPal,Store Pickup,No,No,16,Bank Transfer,Fortnightly
2221,19,Adult,Male,Belt,Accessories,62,Mid Cost,Wyoming,XL,Beige,Fall,4.5,Excellent,No,Cash,Store Pickup,No,No,47,Cash,Annually
2222,25,Adult,Male,Shorts,Clothing,88,High Cost,Kansas,XL,White,Fall,3,Good,No,Debit Card,Free Shipping,No,No,34,Credit Card,Annually
2223,32,Mid Adult,Male,Pants,Clothing,66,Mid Cost,Georgia,M,Teal,Summer,4.4,Excellent,No,PayPal,Store Pickup,No,No,30,Credit Card,Weekly
2224,30,Mid Adult,Male,Sandals,Footwear,65,Mid Cost,Kansas,M,Gray,Fall,4.7,Excellent,No,Credit Card,Next Day Air,No,No,5,PayPal,Quarterly
2225,18,Adult,Male,Gloves,Accessories,25,Low cost,Nebraska,L,Charcoal,Winter,4.3,Excellent,No,Credit Card,Standard,No,No,38,Cash,Quarterly
2226,38,Mid Adult,Male,Belt,Accessories,64,Mid Cost,Washington,S,Olive,Spring,4.8,Excellent,No,Credit Card,Free Shipping,No,No,18,Credit Card,Annually
2227,22,Adult,Male,Shirt,Clothing,72,High Cost,Missouri,L,Blue,Spring,4.8,Excellent,No,Credit Card,Store Pickup,No,No,28,Cash,Annually
2228,40,Mid Adult,Male,Scarf,Accessories,74,High Cost,Washington,S,Gray,Summer,4.4,Excellent,No,Venmo,Next Day Air,No,No,42,Credit Card,Fortnightly
2229,54,Mid Aged,Male,Gloves,Accessories,50,Mid Cost,Kansas,M,Green,Fall,3.7,Good,No,Debit Card,Free Shipping,No,No,5,Credit Card,Weekly
2230,70,Senior Citizen,Male,Pants,Clothing,97,High Cost,Minnesota,M,Silver,Fall,3.9,Good,No,Bank Transfer,Express,No,No,50,Venmo,Monthly
2231,52,Mid Aged,Male,Sneakers,Footwear,36,Mid Cost,Colorado,S,Teal,Spring,3.8,Good,No,Debit Card,Express,No,No,33,Venmo,Fortnightly
2232,34,Mid Adult,Male,Jacket,Outerwear,49,Mid Cost,Utah,M,Beige,Fall,4.1,Excellent,No,Cash,Store Pickup,No,No,1,Credit Card,Weekly
2233,65,Senior Citizen,Male,Shoes,Footwear,64,Mid Cost,North Carolina,L,Lavender,Spring,4,Good,No,Bank Transfer,Store Pickup,No,No,14,Cash,Fortnightly
2234,38,Mid Adult,Male,Blouse,Clothing,31,Low cost,Florida,XL,Gray,Summer,4.5,Excellent,No,Credit Card,Express,No,No,48,Credit Card,Monthly
2235,35,Mid Adult,Male,Boots,Footwear,66,Mid Cost,New Hampshire,S,Yellow,Winter,4,Good,No,Cash,Express,No,No,26,Cash,Weekly
2236,40,Mid Adult,Male,Socks,Clothing,82,High Cost,Illinois,M,Gray,Spring,4.5,Excellent,No,Credit Card,2-Day Shipping,No,No,44,Credit Card,Annually
2237,23,Adult,Male,T-shirt,Clothing,88,High Cost,Louisiana,M,Yellow,Winter,2.7,Bad,No,Venmo,Standard,No,No,18,Debit Card,Fortnightly
2238,45,Mid Aged,Male,Sandals,Footwear,34,Low cost,Alabama,S,Black,Summer,3.8,Good,No,Bank Transfer,Next Day Air,No,No,31,Venmo,Every 3 Months
2239,40,Mid Adult,Male,Sneakers,Footwear,84,High Cost,Florida,L,Beige,Winter,3.8,Good,No,Credit Card,Standard,No,No,18,Debit Card,Weekly
2240,42,Mid Aged,Male,Jewelry,Accessories,96,High Cost,Alabama,L,Indigo,Summer,3.8,Good,No,Bank Transfer,2-Day Shipping,No,No,41,Credit Card,Every 3 Months
2241,57,Mid Aged,Male,Sandals,Footwear,71,High Cost,California,L,Green,Winter,4.3,Excellent,No,Credit Card,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,18,Adult,Male,Jacket,Outerwear,77,High Cost,Maryland,M,Purple,Summer,3.5,Good,No,Bank Transfer,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2243,18,Adult,Male,Skirt,Clothing,66,Mid Cost,Nevada,M,Orange,Spring,3.8,Good,No,PayPal,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,56,Mid Aged,Male,Shirt,Clothing,21,Low cost,Massachusetts,M,Teal,Winter,3.7,Good,No,Cash,2-Day Shipping,No,No,13,Debit Card,Annually
2245,35,Mid Adult,Male,Shorts,Clothing,37,Mid Cost,South Carolina,M,Gold,Summer,4.8,Excellent,No,Credit Card,2-Day Shipping,No,No,22,PayPal,Annually
2246,49,Mid Aged,Male,Socks,Clothing,90,High Cost,Delaware,L,Gray,Fall,4.9,Excellent,No,Venmo,Free Shipping,No,No,45,PayPal,Fortnightly
2247,49,Mid Aged,Male,Jacket,Outerwear,96,High Cost,Hawaii,M,Cyan,Fall,4.3,Excellent,No,Cash,Store Pickup,No,No,39,PayPal,Every 3 Months
2248,34,Mid Adult,Male,Jewelry,Accessories,37,Mid Cost,Florida,L,Teal,Summer,4.4,Excellent,No,PayPal,Next Day Air,No,No,18,Venmo,Annually
2249,63,Senior Citizen,Male,T-shirt,Clothing,66,Mid Cost,Rhode Island,M,Violet,Winter,3.4,Good,No,Cash,Free Shipping,No,No,19,PayPal,Fortnightly
2250,42,Mid Aged,Male,Gloves,Accessories,45,Mid Cost,Wyoming,XL,Indigo,Spring,4.3,Excellent,No,Bank Transfer,Next Day Air,No,No,29,Debit Card,Weekly
2251,41,Mid Aged,Male,Shoes,Footwear,89,High Cost,Colorado,L,Pink,Summer,4.6,Excellent,No,Venmo,Store Pickup,No,No,19,Credit Card,Weekly
2252,26,Adult,Male,Shoes,Footwear,94,High Cost,Virginia,L,Gold,Fall,3.8,Good,No,PayPal,Free Shipping,No,No,22,Debit Card,Monthly
2253,48,Mid Aged,Male,Shoes,Footwear,96,High Cost,Nebraska,S,Maroon,Summer,3.9,Good,No,Venmo,Express,No,No,21,Bank Transfer,Annually
2254,62,Senior Citizen,Male,Hoodie,Clothing,31,Low cost,Oklahoma,M,Brown,Spring,2.6,Bad,No,Credit Card,Store Pickup,No,No,22,PayPal,Monthly
2255,24,Adult,Male,Belt,Accessories,79,High Cost,North Dakota,M,Gold,Winter,4.2,Excellent,No,Venmo,Store Pickup,No,No,44,PayPal,Every 3 Months
2256,48,Mid Aged,Male,Coat,Outerwear,39,Mid Cost,Michigan,L,Teal,Spring,4.6,Excellent,No,Venmo,Store Pickup,No,No,42,Bank Transfer,Quarterly
2257,31,Mid Adult,Male,Blouse,Clothing,22,Low cost,California,M,Turquoise,Fall,5,Excellent,No,Debit Card,Standard,No,No,33,Credit Card,Quarterly
2258,41,Mid Aged,Male,Skirt,Clothing,32,Low cost,Tennessee,L,Olive,Fall,4.2,Excellent,No,PayPal,Standard,No,No,6,Bank Transfer,Annually
2259,24,Adult,Male,T-shirt,Clothing,71,High Cost,Ohio,L,Cyan,Winter,4.3,Excellent,No,Bank Transfer,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,60,Mid Aged,Male,Jeans,Clothing,96,High Cost,Florida,XL,Beige,Spring,3.3,Good,No,Venmo,Free Shipping,No,No,24,Cash,Annually
2261,38,Mid Adult,Male,Scarf,Accessories,82,High Cost,Missouri,M,Blue,Fall,4.9,Excellent,No,Venmo,Express,No,No,16,PayPal,Quarterly
2262,58,Mid Aged,Male,Backpack,Accessories,76,High Cost,South Carolina,L,Gold,Spring,4.4,Excellent,No,Cash,Standard,No,No,12,Bank Transfer,Fortnightly
2263,53,Mid Aged,Male,Backpack,Accessories,22,Low cost,Arizona,M,Green,Winter,3.1,Good,No,Venmo,2-Day Shipping,No,No,50,PayPal,Monthly
2264,44,Mid Aged,Male,Scarf,Accessories,40,Mid Cost,Indiana,XL,Green,Winter,3.5,Good,No,PayPal,Store Pickup,No,No,42,Cash,Quarterly
2265,51,Mid Aged,Male,Hat,Accessories,92,High Cost,North Dakota,M,Turquoise,Summer,3.9,Good,No,Bank Transfer,2-Day Shipping,No,No,50,PayPal,Monthly
2266,36,Mid Adult,Male,Coat,Outerwear,94,High Cost,Montana,XL,Yellow,Fall,3.9,Good,No,Bank Transfer,Store Pickup,No,No,10,PayPal,Quarterly
2267,20,Adult,Male,Dress,Clothing,44,Mid Cost,Missouri,M,Yellow,Fall,4.3,Excellent,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Mid Adult,Male,Gloves,Accessories,49,Mid Cost,Kentucky,S,Blue,Spring,3.8,Good,No,Venmo,Express,No,No,37,Venmo,Weekly
2269,66,Senior Citizen,Male,Sweater,Clothing,26,Low cost,Georgia,L,Charcoal,Spring,2.7,Bad,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,49,Mid Aged,Male,Skirt,Clothing,38,Mid Cost,Kentucky,M,Yellow,Fall,4.4,Excellent,No,Credit Card,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Adult,Male,Blouse,Clothing,72,High Cost,Georgia,L,Purple,Spring,3.5,Good,No,Debit Card,Express,No,No,7,Venmo,Weekly
2272,29,Adult,Male,Dress,Clothing,99,High Cost,Alaska,M,Green,Summer,3.4,Good,No,Cash,Free Shipping,No,No,49,PayPal,Quarterly
2273,29,Adult,Male,Jacket,Outerwear,38,Mid Cost,Maine,L,Charcoal,Spring,4,Good,No,Venmo,Standard,No,No,44,PayPal,Monthly
2274,55,Mid Aged,Male,Coat,Outerwear,96,High Cost,New Mexico,L,Silver,Winter,4.8,Excellent,No,Credit Card,Express,No,No,13,PayPal,Bi-Weekly
2275,57,Mid Aged,Male,Dress,Clothing,27,Low cost,New York,L,Turquoise,Spring,4.5,Excellent,No,Cash,Next Day Air,No,No,38,PayPal,Fortnightly
2276,29,Adult,Male,Shorts,Clothing,24,Low cost,Oklahoma,M,Gray,Winter,4.4,Excellent,No,PayPal,Standard,No,No,10,Debit Card,Weekly
2277,31,Mid Adult,Male,Jeans,Clothing,82,High Cost,Wyoming,L,Red,Summer,4.1,Excellent,No,Bank Transfer,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Adult,Male,Hat,Accessories,56,Mid Cost,Alabama,M,Beige,Summer,4.6,Excellent,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Senior Citizen,Male,Gloves,Accessories,25,Low cost,Maryland,M,Maroon,Fall,3.8,Good,No,Cash,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Mid Aged,Male,Sneakers,Footwear,67,Mid Cost,West Virginia,L,Indigo,Spring,2.9,Bad,No,Bank Transfer,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,22,Adult,Male,Shoes,Footwear,21,Low cost,Kentucky,M,Red,Summer,2.8,Bad,No,Bank Transfer,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Adult,Male,Hoodie,Clothing,27,Low cost,Kansas,XL,Maroon,Summer,3,Good,No,Bank Transfer,Store Pickup,No,No,41,Bank Transfer,Annually
2283,18,Adult,Male,Sneakers,Footwear,97,High Cost,Idaho,S,Red,Fall,4.2,Excellent,No,Debit Card,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Mid Aged,Male,Handbag,Accessories,45,Mid Cost,Ohio,S,Black,Winter,4.1,Excellent,No,Cash,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Mid Adult,Male,Blouse,Clothing,63,Mid Cost,Iowa,XL,Black,Fall,4.1,Excellent,No,Cash,Express,No,No,20,Venmo,Annually
2286,34,Mid Adult,Male,Belt,Accessories,100,High Cost,Michigan,L,Pink,Summer,4.6,Excellent,No,Cash,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2287,67,Senior Citizen,Male,Socks,Clothing,38,Mid Cost,South Dakota,L,Blue,Spring,2.5,Bad,No,PayPal,Store Pickup,No,No,35,Venmo,Quarterly
2288,66,Senior Citizen,Male,Blouse,Clothing,45,Mid Cost,Nebraska,L,Green,Summer,3,Good,No,PayPal,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Adult,Male,Jewelry,Accessories,91,High Cost,California,M,Orange,Fall,3.8,Good,No,Credit Card,Next Day Air,No,No,50,PayPal,Weekly
2290,70,Senior Citizen,Male,Shorts,Clothing,82,High Cost,Nevada,M,Orange,Fall,4.1,Excellent,No,PayPal,Free Shipping,No,No,47,Venmo,Weekly
2291,37,Mid Adult,Male,Boots,Footwear,48,Mid Cost,Kansas,L,Magenta,Winter,3.3,Good,No,Venmo,Standard,No,No,23,PayPal,Quarterly
2292,28,Adult,Male,Coat,Outerwear,30,Low cost,Ohio,M,Indigo,Spring,5,Excellent,No,PayPal,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Mid Aged,Male,T-shirt,Clothing,34,Low cost,Vermont,S,Beige,Spring,3.8,Good,No,Debit Card,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Mid Adult,Male,Sweater,Clothing,68,Mid Cost,Georgia,L,Green,Fall,3.3,Good,No,PayPal,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Mid Aged,Male,Sunglasses,Accessories,95,High Cost,Maryland,M,Red,Winter,5,Excellent,No,Venmo,Express,No,No,40,Debit Card,Annually
2296,50,Mid Aged,Male,Hat,Accessories,22,Low cost,Connecticut,L,Beige,Spring,2.9,Bad,No,Credit Card,2-Day Shipping,No,No,45,PayPal,Quarterly
2297,46,Mid Aged,Male,Gloves,Accessories,88,High Cost,Washington,M,Green,Fall,2.5,Bad,No,PayPal,Next Day Air,No,No,50,Venmo,Every 3 Months
2298,60,Mid Aged,Male,Socks,Clothing,83,High Cost,California,M,Orange,Summer,4.7,Excellent,No,PayPal,Standard,No,No,1,Bank Transfer,Quarterly
2299,40,Mid Adult,Male,Handbag,Accessories,87,High Cost,Montana,L,Cyan,Spring,2.9,Bad,No,PayPal,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Senior Citizen,Male,Coat,Outerwear,57,Mid Cost,Idaho,M,Violet,Summer,3.7,Good,No,Debit Card,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Adult,Male,Coat,Outerwear,88,High Cost,Pennsylvania,XL,Lavender,Summer,4.4,Excellent,No,Venmo,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Mid Adult,Male,Pants,Clothing,20,Low cost,Maine,L,Turquoise,Winter,2.9,Bad,No,Debit Card,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Mid Adult,Male,Belt,Accessories,39,Mid Cost,Montana,L,Pink,Summer,3.6,Good,No,Cash,Store Pickup,No,No,38,Venmo,Monthly
2304,51,Mid Aged,Male,Sunglasses,Accessories,71,High Cost,New Jersey,S,Beige,Spring,4.8,Excellent,No,Bank Transfer,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Adult,Male,Hoodie,Clothing,73,High Cost,Louisiana,L,Silver,Winter,4.7,Excellent,No,Bank Transfer,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Senior Citizen,Male,Handbag,Accessories,63,Mid Cost,Maine,M,Gold,Summer,2.6,Bad,No,Cash,Free Shipping,No,No,47,Cash,Weekly
